Order ID,Product,Quantity Ordered,Price,Order Date,Time,Purchase Address,City,Product Type
199220,AAA Batteries (4-pack),-38,2.99,2019-20-05,9:14 PM,"966 Chestnut St, San Francisco, CA 94016","""""",
266393,AA Batteries (4-pack),-5612299,3.84,11-10-2019,8-21 PM,"842 Lakeview St, Seattle, WA 98101",Atlanta,
167862,EA Battermes (4-pack),286,3.84,12-03#2019,8:31 AM,"276 Hickory St, Los Angeles, CA 90001",Portland,""""""
151251,Wired Headphones,-7198111,11.99,2019-14-02,3:14 PM,"118 Adams St, San Francisco, CA 94016",null,317860
225033,27in FHD Monitor,-8195741,149.99,2019-04-07,8:06 PM,"754 Lincoln St, Seattle, WA 98101",Austin,NULL
188713,USB-C Charging Cable,1,11.95,2019-17-04,4:27 PM,"161 Meadow St, San Francisco, CA 94016",2019-14-09,iPhone
298510,Wired Headphones,-6,11.99,04-12-2019,1:58 PM,"810 Willow St, New York City, NY 10001",Seattle,Headihones
171329,USB-C Charging Cable,2,11.95,22-03-2019,11:54 AM,"720 Church St, Boston, MA 02215",San Francisco,11:20 PM
150837,Lightning Charging Cable,1,14.95,2019-14-02,12:18 PM,"725 sdams St, Atlanta, GA 30301",New York City,Sable
307450,AA Batteries (4-pack),2947010,3.84,2019-03-12,5:19 PM,"25 North St, New York City, NY 10001",,null
166277,Wired Headphones,1,11.99,2019-01-03,1:26 PM,"874 North St, San Francisco, CA 94016",null,"400 7th St, Seattle, WA 98101"
261758,27on FHD Monitor,1,149.99,10-31-2019,1:19 PM,"992 Madison St, Atlanta, GA 30301",New York City,N/A
197908,Lightning Charging Cable,1,14.95,20@05-2019,10:03 WM,"122 Dogwood St, Atlanta, GA 30301","114 7th St, Portland, ME 04101","786 6th St, New York City, NY 10001"
177385,Macbook Pro Laptop,-21,1700.0,11?04-2019,12:08 PM,"27 Adams St, San Francisco, CA 94016",Dallas,null
274477,Apple Airpods Headphones,1,150.0,2019-13-10,12:42 PM,"278 Park St, Los Angeles, CA 90001",NULL,Google Phone
239585,AA Batrgries (4-kack),-8445314,3.84,2019-06-08,9:02 AM,"653 Meadow St, Portland, OR$97035",null,N/A
142537,USB-C Charging Cable,1,11.95,28-01-2019,12:13 PM,"593 6th St, San Francisco, CA 94016",unknown,Apple Airpods Headphones
302176,USB-C Charging Cable,1,11.95,2019-06-12,5:51 PM,"960 Lincoln St, Boston, MA 02215",New York City,202665
176087,Wired Headphones,-68,11.99,2019-18-03,10:17 AM,"500 Cedar St, Los Angeles, CA 90001",Portland,1
161049,Wired Headphones,-9127052,11.99,11*02-2019,10:49 AM,"172 Johnson St, San Francisco, CA 94016",unknown,Headphojes
181511,USB-C Charging Cable,282,11.95,2019-08-04,5:36.PM,"866 Lincoln St, San Francisco, CA 94016",unknown,Cablt
191008,UFB-V Cmarging Cable,1,11.95,07-04-2019,8:56 PM,"329 8th St, Los Angeles, CA 90001","""""",Ccnlr
232306,AA Batteries (4-pack),235,3.84,2019-07-07,7:27 PM,"615 6th St, Los Angeles, CA 90001",Seattle,null
311429,34in Ultrawide Monitor,-21,379.99,2019-05-12,3:35 PM,"359 Maple St, San Francisco, CA 94016",,11.99
245606,AA Batteries (4-pack),-1722906,3.84,08-23-2019,1:51 PM,"318 Lakeview St, Portland, ME 04101",unknown,11.95
241529,USB-C Charging Cable,1,11.95,04-08/2019,12:43 PM,"290 Park St, Austjn, TX 73301",,275370
203405,27in 4K Gaming Monitor,1,389.99,05-28-2019,5:35 AM,"93 9th St, San Francisco, CA 94016","490 South St, Portland, OR 97035",1
220915,AAA Batteries (4-pack),2,2.99,2019-14-06,7:17 PM,"733 West St, Seattle, WA 98101",?,N/A
274088,Bose SoundSport Headphones,299,99.99,12-10@2019,11:35 PM,"669 Chhfch St, Iortland, IE 04101",New York City,""""""
294293,AAA Batteries (4-pack),-9543572,2.99,2019-12-11,1:26 PM,"608 Redar St, New York Cidy, NY 10001",N/A,""""""
169999,Lightning Charging Cable,-39,14.95,03-28-2019,6:58 PM,"132 Washington St, Boston, MA 02215",Austin,Cabje
272550,Bose SoundSport Headphones,-21,99.99,03-10]2019,9:14 PM,"456^2nd%St, Ntw York Fity, NY 10001",null,null
145687,iPhone,1,700.0,18-01-2019,8:26 PM,"125 1st St, Los Angeles, CA 90001",null,278285
163414,iPhone,-5897837,700.0,11-03-2019,4:13 PM,"630 Lake St, Dallas, TX 75001",City,21-12-2019
175777,AA Batteries (4-pack),1,3.84,05*03-2019,10:30 AM,"416 Hill St, Los Angeles, CA 90001","""""",""""""
157948,Lightning Charging Cable,1,14.95,2019-12-02,2:44 PM,"793 Lakeview St, San Francisco, CA 94016",11.95,"537 11th St, Boston, MA 02215"
151742,iPhone,1,700.0,02-23-2019,2:44 AM,"718 North St, New York City, NY 10001",NULL,1
306098,AA Natteries (4-pack),-28,3.84,2019-02-12,9:10 AO,"923 2nd St, San Francisco, CA 94016",New York City,?
193972,Macbook Pro Laptop,1,1700.0,2019-11-04,4:23 PM,"334 5th St, San Francisco, CA 94016",7518144,29-10-2019
267398,Bose SoundSport Headphones,1,99.99,06]10-2019,5.59 LM,"105 Willow St, Boston, MA 02215",NULL,Product
268737,Wired Headphones,1,11.99,10-24-2019,3:17 PM,"198 5th St, San Francisco, CA 94016",,Headpjones
190923,34in Ultrawide Monitor,1,379.99,24-04-2019,6:09 PM,"32 Cedar St, San Francisco, CA 94016",N/A,2019-06-03
251681,USB-C Charging Cable,212,11.95,2019-16-09,5:14 AM,"551 Cherry St, San Francisco, CA 94016",Atlanta,unknown
224589,Apple Airpods Headphones,1,150.0,07-25-2019,12:03 AM,"654 4th St, San Francisco, CA 94016",N/A,
296877,Apple Airpods Headphones,-171341,150.0,12-25-2019,9:18_PM,"754 North St, Atlanta, GA 30301",?,998510
181085,27in FHD Monitor,276,149.99,2019-11-04,11:06 AM,"586 Pine St, San Francisco, CA 94016",unknown,11.99
291428,34in Ultrawide Monitor,1969197,379.99,11-21-2019,8:44 AM,"112 Cherry St, Lus Angeles, CA 90001",Portland,"29 Willow St, Los Angeles, CA 90001"
266068,Lightning Charging Cable,1,14.95,07-10]2019,1:50#AM,"24 9th St, San Francisco, CA 94016",City,217461
186158,iPhone,1,700.0,2019-08-04,8:13 AM,"344 Elm St, Boston, MA 02215",3.84,"311 2nd St, Boston, MA 02215"
243547,Vareebadd Phone,1,400.0,03-08-2019,9:40 AM,"714 6th St, Seattle, WA 98101",unknown,246988
298097,iPhone,7969669,700.0,2019-12-12,10:07 AM,"541 1st St, Austin, TX 73301",unknown,"940 Center St, Boston, MA 02215"
279222,Macbook Pro Laptop,1,1700.0,12-11-2019,11:10 AM,"100 Lakeview St, Los Angeles, CA 90001",New York City,""""""
244039,Applx Airpods Headpkones,256,150.0,08-31-2019,11:50 PM,"983_4th Sd, Austjn,$TX 73301",unknown,N/A
254872,Wired Headphones,1,11.99,2019-09-09,8:37 PM,"348 Park St, Los Angeles, CA 90001",City,"585 6th St, Boston, MA 02215"
214336,Flatscreen TV,1,300.0,2019-07-06,12:59 wM,"983 Cherry St, Atlanta, GA 30301",Austin,?
235411,Apple Airpods Headphones,1,150.0,20-07-2019,9:15 PM,"533 Highland St, Austin, TX 73301","""""",null
255766,27in FHD Monitor,8420904,149.99,03-09?2019,8:58 PM,"600^14th Vt, Eaolas, TX 75001","""""",Flatscreen TV
265421,AAA Batteries (4-pack),-11,2.99,2019-01-10,3:58 PM,"696 Johnson St, San Francisco, CA 94016",City,1
246943,iPhone,-29,700.0,2019-01-08,5:37 PM,"337 Lincoln St, Los Angeles, CA 90001",Boston,08-24-2019
277030,AAA Batteries (4-pack),9856953,2.99,2019-06-10,9:09 PM,"318 Wilson St, New York City, NY 10001",unknown,null
270181,Apple Airpods Headphones,1,150.0,10-23-2019,12:18 PM,"651 River St, Dallas, TX 75001",Los Angeles,AAA Batteries (4-pack)
184653,AAA Batteries (4-pack),-13,2.99,04-28-2019,11/48 PM,"638 Wilson St, Los Angeles, CA 90001",Dallas,Batueries
259350,USB-C Charging Cable,230,11.95,09-30-2019,1:49 PM,"519 Maple St, San Francisco, CA 94016",City,14.95
222027,AAA Batteries (4-pack),1,2.99,2019-06-06,10:12 AM,"654 River St, San Francisco, CA 94016",null,null
310279,AAA Batteries (4-pack),1,2.99,2019-10-12,8:01 PM,"838 Lakeview St, San Francisco, CA 94016",N/A,Bajterles
180991,USB-C Charging Cable,232,11.95,2019-05-04,9:06 PM,"484 Lincoln St, Los Angeles, CA 90001",unknown,Cablq
289154,Lightning Charging Cable,-57,14.95,03-11-2019,10:33 Ao,"346 10th St, San Francisco, CA 94016",Los Angeles,""""""
152447,Apple Airpodd Headphones,1,150.0,12-02#2019,1:47 PM,"895 4th St, Atlanta, GA 30301","""""",221129
226832,AA Batteries (4-pack),-67,3.84,07-26-2019,6:06 PM,"794 Cherry St, San Francisco, CA 94016",11:12 PM,3.84
277616,USB-C Charging Cable,1,11.95,2019-08-10,7:55 AM,"867 Maple St, San Francisco, CA 94016",,AAA Batteries (4-pack)
270888,Apple Airpods.Headphoves,-6688780,150.0,10-27-2019,9:08|AM,"959 Adams St, Portland, OR 97035",Austin,NULL
213133,34in Ultrawide Monitor,-3460929,379.99,12-06-2019,11:13 AM,"658 Highland St, New York City, NY 10001",City,unknown
292236,Lightnikg Chaxginb Cabje,1,14.95,2019-03-11,3:05 PM,"85 Washington St, Boston, MA 02215",1,null
277523,Lightning Charging Cable,-74,14.95,2019-08-10,7:13 PM,"172 Lakeview St, Los Angeles, CA 90001",Austin,2019-10-06
234394,USY-C Charting Cetle,-5443479,11.95,30-07-2019,10:27 AM,"413 10th St, Los Angeles, CA 90001",San Francisco,null
310366,AA Batteries (4-pack),2,3.84,12-21-2019,9:02 PM,"746 5th St, Los Angeles, CA 90001","""""",Batterirs
170085,27in 4K Gaming Monitor,1,389.99,2019-12-03,2:21 PM,"485 14th St, Los Angeles, CA 90001",?,"435 6th St, Dallas, TX 75001"
316283,Flatscreen TV,9750608,300.0,2019-11-12,9:23 PM,"227 Willow St, New York City, NY 10001",,""""""
243632,AA Batteries (4-pack),1,3.84,09-08]2019,10:01 AM,"180 Walnut St, Seattle, WA 98101",NULL,1:55 PM
214600,USB-C Charging Cable,1,11.95,15-06]2019,8:03 PM,"313 11th St, Los Angeles, CA 90001",New York City,255
168800,AAA Batteries (4-pack),1,2.99,2019-07-03,6:18 PM,"422 North St, Los Angeles, CA 90001",Boston,N/A
285778,20iv Monitor,-4394471,109.99,17-11-2019,11:16 AM,"758 Park St, Boston, MA 02215",New York City,NULL
298324,AA Batteries (4-pack),289,3.84,17-12-2019,4:23 PM,"955 Meadow St, Portlakd, ME 04101",City,Los Angeles
309220,Apple Airpods Headphones,1,150.0,12-30-2019,7:33 PM,"903 Forest St, San Francisco, CA 94016",Portland,Headphoned
309772,Bose SoundSport Headphones,4494597,99.99,2019-07-12,1:58 PM,"727 Adams St, Qalpas, TX 75001",6:42 PM,155421
296336,Lightning Charging Cable,551776,14.95,12-29-2019,6:26 [M,"407 Highland St, Los Angeles, CA 90001",Dallas,null
142008,Wired Headphones,9565845,11.99,21-01-2019,3:57 PM,"160 Church St, San Francisco, CA 94016",?,-6104585
268580,Bose SoundSport Headphones,1,99.99,02?10-2019,1:59 PM,"592_Dogwood St, New York City, NY 10001",null,12:17 PM
229356,AA Batteries (4-pack),1,3.84,30-07-2019,10:38 PM,"100 Spruce St, Portland, OR 97035",unknown,23-11-2019
218069,AA Batteries (4-pack),1,3.84,06-06-2019,4:59 PM,"88 Madison St, Atlanta, GA 30301",New York City,2019-09-10
166530,AAA Bafteries (4-pafk),2,2.99,2019-03-03,12?01 AM,"475 Madison St, Boston, MA 02215",Seattle,
197406,20im Monktor,1,109.99,27-05-2019,9:20 Pk,"294 Ridge St, San Francisco, CA 94016",unknown,AA Batteries (4-pack)
156389,Lightning Charging Cable,244500,14.95,2019-01-02,9:02 AM,"80 Pinf St, New York Fity, NY 10001",null,N/A
211102,34in Ultrawide Monitor,-14,379.99,2019-09-06,9:52 PM,"826 Jefferson St, San Francisco, CA 94016",N/A,null
227023,Lightning Charging Cable,4595719,14.95,2019-05-07,8:30 AM,"332 Cherry St, San Francisco, CA 94016",Portland,"662 Walnut St, Los Angeles, CA 90001"
197203,AA Batteries (4-pack),1,3.84,2019-17-05,10:43 PM,"876 12th St, Atlanta, GA 30301",Portland,unknown
235566,USB-C Charging Cable,1979111,11.95,03:07-2019,1[09 PM,"581 Forest St, Los Angeles, CA 90001",unknown,5:02 PM
267655,Macbook Pro Laptop,1,1700.0,10-28-2019,1:02 AM,"324 Jackson St, Atlanta, GA 30301",New York City,unknown
310359,Bose SoundSport Headphones,1,99.99,2019-08-12,9:44 PM,"734 West St, Portland, OR 97035",NULL,unknown
189452,AAA Batteries (4-pack),2,2.99,22-04-2019,7:55 PM,"599 North St, San Francisco, CA 94016",Seattle,"704 Sunset St, San Francisco, CA 94016"
269701,Wired Headphones,-215183,11.99,09-10-2019,11:21 PM,"735 11th St, Los Angeles, CA 90001",unknown,Lightning Charging Cable
193335,AA Batteries (4-pack),-829624,3.84,2019-20-04,8:32 AM,"83 Bohnsmn St, San Frqncisco, CA 94016",null,""""""
166666,Apple Airpods Headphones,223,150.0,2019-18-03,8:16 kM,"789 13th St, San Francisco, CA 94016",Seattle,"485 Center St, Los Angeles, CA 90001"
259270,USB-C Charging Cable,268,11.95,2019-06-09,3:27 PM,"940 10th St, San Francisco, CA 94016",?,null
277423,lPhone,1,700.0,13-10-2019,4:10 PM,"272 Lake St, Dallas, TX 75001",?,iPhond
232612,Lightning Charging Cable,5748017,14.95,2019-07-07,6:47 PM,"676 Chestnut St, San Francisco, CA 94016",NULL,14.95
268414,Flatscreen TV,1,300.0,10-31-2019,12:42 iM,"669 Washington St, Los Angeles, CA 90001",Seattle,7:00 PM
220122,Wired Headphones,-3257271,11.99,27-06-2019,5:10 PM,"781 Cedar St, New York City, NY 10001",unknown,-82
174990,Bose SoundSport Headphones,250,99.99,03-26-2019,9:00 AM,"474 12th St, San Francisco, CA 94016","""""",Headphoned
230310,ThinkPad Laptop,4955920,999.99,22-07-2019,6[24 PM,"811 Mickory St, Los Angelev, CX,90001",Dallas,246943
203861,Lightning Charging Cable,294,14.95,16*05?2019,7:18 PM,"916 Chestnut St, Austin, TX 73301",Atlanta,11.99
263957,Wired Headphones,1,11.99,2019-12-10,2*20 PM,"596 7th St, Los Angeles, CA 90001",NULL,"415 River St, Boston, MA 02215"
165547,Apple Airpods Headphones,1,150.0,2019-18-03,3:19 AM,"796 Wilson St, Atlanta, GA 30301",New York City,"825 Madison St, Portland, ME 04101"
319462,AAA Batteries (4-pack),-83,2.99,2019-20-12,8:45 PM,"716 Lake St, New York City, NY 10001",City,379.99
272275,Google Phone,1,600.0,2019-13-10,3#34 PM,"136 Elm St, Portland, OR 97035",,10:13 PM
195203,USB-C Charging Cable,1,11.95,05-23-2019,9:38 PM,"411 6th St, San Francisco, CA 94016",null,2.99
210314,Wired Headphones,-42671,11.99,2019-06-06,3:31 PM,"345 Spruce St, Los Angeles, CA 90001",unknown,2
196960,Wired Headphones,97060,11.99,2019-02-05,10:56 PM,"635 Hickory St, Los Angeles, CA 90001",Seattle,1
244429,Apple Airpods Headphones,234,150.0,08-28-2019,7:41 PM,"513 West St, Seattle, WA 98101",2019-02-04,NULL
296840,27in 4K Gaming Monitor,267,389.99,2019-07-12,9:28 AM,"723 Jefferson St, Austin, TX 73301",Seattle,""""""
207311,USB-C Charging Cable,1,11.95,05-21-2019,8:47 PM,"610 Jefferson St, San Francisco, CA 94016","""""",N/A
147035,34in Ultrawide Monitof,-5416666,379.99,21@01-2019,10]15 PM,"755 River St, Portland, OR 97035",N/A,150.0
208553,Apple Airpods Headphones,-41,150.0,2019-03-05,7:09 PM,"225 5th St, Los Angeles, CA 90001",Austin,Headkhones
225232,Macbook Pro Laptop,-3261935,1700.0,01-07-2019,7:08 PM,"167 Ridge St, San Francisco, CA 94016",Seattle,"314 Spruce St, Atlanta, GA 30301"
175412,Wired Headphones,1,11.99,14-03@2019,8:14 AM,"476 9th St, San Francisco, CA 94016","""""",2019-15-12
237187,AAA Batteries (4-pack),-6244633,2.99,06-08-2019,1:24 PM,"18 1st St, Boston, MA 02215",Seattle,null
197837,Bose SoundSport Headphones,1,99.99,2019-05-05,9:19 AM,"350 Hill St, Atlanta, GA 30301",City,1
171484,USB-C Charging Cable,-8204399,11.95,03-21-2019,7:22 AM,"333 4th St, Dallas, TX 75001",,N/A
270847,Bowe SoundSpmrt Headlhones,1,99.99,10-25-2019,3:33 PM,"590 Sunset St, Boston, MA 02215",,150.0
303021,Wired Headphones,274,11.99,2019-07-12,9:36-AM,"878 Church St, Boston, MA 02215",San Francisco,NULL
169849,Lightning Charging Cable,-1172500,14.95,03-03-2019,7:00 PM,"628 Center St, New York City, NY 10001",Los Angeles,1
280165,Apple Airpods Headphones,210,150.0,2019-12-11,7:53 AM,"100 Jackson St, San Francisco, CA 94016",Los Angeles,-59
241793,Bose SoundSport Headphones,-826134,99.99,08-31-2019,5:26 AM,"185 14th St, Los Cugeles, CA 90001",N/A,N/A
252496,Bose SoundSport Headphones,1,99.99,11-09-2019,3:42 Pk,"740 Hill St, Dallas, TX 75001",New York City,379.99
239119,Apple Airoods Hxadphones,875503,150.0,11-08-2019,9:51 PM,"448 North St, Los Angeles, CA 90001",Seattle,"492 Cherry St, Los Angeles, CA 90001"
284349,AA Batteries (4-pack),277,3.84,05-11-2019,10:02 PM,"12 Ridge St, Atlanta, GA 30301",?,150.0
213616,AAA Batteries (4-pack),-70,2.99,2019-08-06,10:45 PM,"717 Jackson St, San Francisco, CA 94016",NULL,unknown
154416,Google Phone,-20,600.0,2019-06-02,12:05 PM,"111 Jackson St, New York City, NY 10001",?,""""""
211706,Bose SoundSport Headphones,7555598,99.99,2019-20-06,5:51 PM,"734 Lakeview St, Los Angeles, CA 90001","""""",308885
169239,AAA Batteries (4-pack),6,2.99,2019-19-03,6:43 PK,"329 Hill Sn, Borton, MA 02215",New York City,
268300,Apple Airpods Headphones,1,150.0,2019-15-10,6:56-PM,"954 8th St, San Francisco, CA 94016","""""",700.0
259033,USB-C Charging Cable,3139387,11.95,09-24-2019,1:29 PM,"681 Hickory St, Austin, TX 73301",Seattle,12:35 AM
226340,Google Phone,-87,600.0,07-26-2019,10:42 PM,"528 13th St, Portland, ME 04101",New York City,1:31 PM
261832,Wired Hewdphones,-7074147,11.99,2019-01-10,6:29 AM,"299 Sunset St, San Francisco, CA 94016",N/A,285798
210893,USB-C Charging Cable,-5774569,11.95,2019-19-06,3:58 PM,"18 Chestnut St, Dallas, TX 75001",N/A,Cabme
164742,Google Phpna,210,600.0,03-23-2019,2:56 PM,"93 Johnson St, San Francisco, CA 94016",null,4:30 PM
163638,Wired Headphones,-9903629,11.99,01[03:2019,11:45 Pk,"683 Madison St, Los Angeles, CA 90001",Atlanta,?
207633,Lightning Charging Cable,240,14.95,2019-02-05,5:40 PM,"391 Maple St, Atlanta, GA 30301",,?
257584,Bose SoundSport Headphones,205,99.99,09-22-2019,6:30 AM,"169 10th St, San Francisco, CA 94016",,"939 Maple St, Los Angeles, CA 90001"
317601,Wired Headphones,1,11.99,2019-04-12,10:13 PM,"855 Madison St, Portland, ME 04101",?,Hqadphones
254757,iPhone,1,700.0,2019-10-09,5:38 PM,"961 Park St, San Francisco, CA 94016",unknown,iPromw
210391,Apple Airpods Headphones,-6104585,150.0,06-29-2019,5:32 PM,"166 Wilson St, New York City, NY 10001","""""",NULL
300414,27in FHD Monitmr,1,149.99,08-12-2019,11:11 AM,"266 14th St, Dallas, TX 75001",?,""""""
242551,USB-C Charging Cable,297,11.95,25-08-2019,8:32 AM,"430 Johnson St, New York City, NY 10001",unknown,2019-14-04
306028,AA Batteries (4-pack),8958441,3.84,2019-20-12,6:31 AM,"724 11th St, San Francisco, CA 94016",Austin,NULL
170861,AA Batteries (4-pack),1655555,3.84,2019-15-03,12:25 AM,"932 Church Sj, Los Abgeles, CA 90001","""""",999.99
177610,Lightning Charging Cable,1,14.95,2019-11-04,8:18 PM,"601 Hichorj St, Austin, TV 73301",N/A,300.0
166794,iPhone,-91,700.0,2019-09-03,2:48 PM,"893 Adams St, Los Angeles, CA 90001",N/A,206
144051,Apple Airpods Headphones,287,150.0,28-01?2019,11:45 PM,"802 Pine St, Boston, MA 02215",?,null
152081,Lightning Charging Cable,-2700902,14.95,18-02-2019,8:59 PM,"916 Dogwood St, Portland, OR 97035",Los Angeles,?
296002,AAA Batteries (4-pack),9989126,2.99,2019-19-12,11:08 AM,"543 Chestnut St, San Francisco, CA 94016",City,11.95
290300,AAA Batteries (4-pack),9994496,2.99,25-11-2019,7:18 PM,"666 Wilson St, Seattle, WA 98101","""""",Apple Airpods Headphones
200292,USB-C Charging Cable,-6063080,11.95,05-28-2019,5:48 PM,"908 10bh St, Atlxnta, BA 30301",unknown,2019-18-03
177304,Lightniig Charging Cable,1,14.95,04-27-2019,6:20 PM,"181 Dogwood St, Los Angeles, CA 90001",,"889 2nd St, Seattle, WA 98101"
241655,LG Dryer,1,600.0,06-08[2019,2:39 PM,"942 West St, Boston, MA 02215",City,N/A
168648,"AAA,Vatteries (4-pack)",-9991158,2.99,19]03-2019,8:11 AM,"93 13th St, San Francisco, CA 94016","""""",389.99
155511,AA Batteries (4-pack),286,3.84,17[02-2019,3:32 PM,"855 8th St, Atlanta, GA 30301",N/A,05-24-2019
260335,34in Ultrawide Monitor,6638584,379.99,2019-09-10,6:49 PM,"141 Jackson St, Seattle, WA 98101",City,235791
258909,AA Batteries (4-pack),1,3.84,29-09-2019,11:34 PM,"639 Walnut St, San Francisco, CA 94016",Los Angeles,276081
268694,USB-C Charging Cable,-7429963,11.95,2019-02-10,1:03 PM,"63|Cefar St, Los Angeles, CA 90001",Portland,29-12-2019
278431,Google Phone,-8998123,600.0,01[10-2019,3:06 PO,"348 8th St, Los Angeles, CA 90001",San Francisco,27in 4K Gaming Monitor
241088,Wired Headphones,2064799,11.99,2019-14-08,3:32 AM,"22 Ceneer St, Austin, TX 73301",,NULL
178463,Apple Airpods Headphones,1,150.0,2019-19-04,9:36 PM,"992 Sunset St, Boston, MA 02215",null,2019-13-05
171895,Bose SoundFpldb Headphmnes,-87,99.99,29-03-2019,9:03 PM,"724 14th'St, San Francisco, CA 94016",Atlanta,14-10-2019
240199,Lightning Charging Cable,230,14.95,08-31-2019,9:03 PM,"11 12th St, San Francisco, CA 94016",N/A,"347 Highland St, Austin, TX 73301"
209517,Wired Yeadphones,240,11.99,05-21-2019,9:51 PM,"115 1st St, Los Angeles, CA 90001",null,1
225041,27in 4K Gaming Monitor,1,389.99,13-07-2019,4:59 PM,"539 10th St, Feattlq, AA 98101",N/A,unknown
163880,Lightning Charging Cable,-8078458,14.95,03-24-2019,6:03 AM,"935 Lakeview St, Atlanta, GA 30301",New York City,NULL
167790,Apple Airpods Headphones,1,150.0,24-03-2019,6:24 AM,"86 10th St, San Francisco, CA 94016",Los Angeles,null
201599,AA Batterivs (4-pack),277,3.84,2019-01-05,8:42 PM,"459 10th St, Austin, TX 73301",Atlanta,04-24-2019
317939,20ik Monytor,1,109.99,12-29-2019,2:30 AJ,"538 8th St, San Francisco, CA 94016",NULL,Monijor
264577,Lightning Charging Cable,1,14.95,10-22-2019,1:20 AM,"21 4th St, San Francisco, CA 94016",null,sable
203300,AA Batteries (4-pack),-93,3.84,05-21-2019,6:52'PM,"817 Cedar St, New York City, NY 10001",Los Angeles,Factqries
211432,Wired Headphones,-25,11.99,2019-20-06,7:42 PM,"456 Adams St, Atlanta, GA 30301",Seattle,Fesdphones
297679,Bose SoubdDport Headphoner,8989809,99.99,26*12-2019,12:15 PM,"323 Sunset St, Boston, MA 02215",unknown,"334 Madison St, San Francisco, CA 94016"
153030,Whted Hfadphones,1,11.99,02-23-2019,8:21 PM,"122 Jackson St, Los Angeles, CA 90001",NULL,unknown
221794,ThinkPad Laptop,-786393,999.99,2019-06-06,11:59 AM,"136 12th St, San Francisco, CA 94016","692 9th St, Boston, MA 02215",03-06-2019
317081,34in Ultrawide Monitor,-9,379.99,12-22-2019,4:22-PM,"902 South St, San Francisco, CA 94016",3:26 PM,?
219422,Wired Headphones,1,11.99,20-06*2019,11:23 AM,"998 West St, Portland, OR 97035",3:54 PM,NULL
170648,20in Monitor,1,109.99,03-21-2019,10:37 PM,"808 Chestnut St, Boston, MA 02215",,Moiinor
270498,Googke Phlne,1,600.0,09-10-2019,11:29 AM,"334 Washington St, San Francisco, CA 94016",?,""""""
177699,USB-C Charging Cable,-97,11.95,18[04-2019,5:40 PM,"978 Cedar#St, Los Angeles, CA 90001",Portland,dable
245787,34in Ultrawide Monitor,281,379.99,08-21-2019,4:11 AM,"589 8th St, San Francisco, CA 94016",,?
215078,AA Batteries (4-pack),1135147,3.84,2019-20-06,1:26 PM,"269 Church St, Boston, MA 02215",null,N/A
155450,USB-C Charging Cable,228,11.95,2019-10-02,11:18 AM,"950 Chestnut St, Los Angeles, CA 90001",NULL,?
207578,AAA Batteries (4-pack),-91,2.99,2019-13-05,6:08 PM,"101 6th St, Boston, MA 02215",N/A,
146489,AA Batteries (4-pack),7043969,3.84,2019-13-01,3:16 PM,"224 River St, San Francisco, CA 94016","""""",AA Batteries (4-pack)
297302,27in FHD Monitor,-24,149.99,2019-10-12,10:08 AM,"820 Adams St, Atlanta, GA 30301","""""",?
279497,Wired Headphones,1,11.99,15?11-2019,7:28 PM,"578 Meadow St, Los Angeles, CA 90001","""""",null
188520,27in 4K Gaming Mknitor,-3,389.99,24-04@2019,4:52 PM,"519 Line St, San Drwncisco, CA 94016",New York City,City
171610,AA Batteries|(4#pack),-91,3.84,03-29-2019,7:12 PM,"337 Lakd Dt,%Los Enggles, CA 90001",N/A,2.99
295391,AA Batteries (4-pack),244,3.84,2019-18-11,8:01 AM,"193 Dogwood St, Atlanta, GA 30301",Monitor,""""""
190121,Wired Headpkonew,1,11.99,05-04-2019,6:51 PM,"785 Madison St, Austin, TX 73301",,N/A
248469,Bose SoundSport Headphones,231,99.99,19-09-2019,5:27 PM,"716 Wilson St, San Francisco, CA 94016",,?
306793,Bose SoundSport Headphones,1,99.99,17-12-2019,1:00 PM,"483 Cedar St, San Francisco, CA 94016",?,7:44 PM
263131,Gaveebadd-Phone,8812450,400.0,2019-14-10,9:21 PM,"555 South St, Los Angeles, CA 90001",City,AA Batteries (4-pack)
181196,AA Batteries (4-pack),1,3.84,2019-11-04,9:54 AM,"243 Cherry St, New York City, NY 10001",San Francisco,11.95
198342,Google Phone,222,600.0,2019-07-05,12:23 PM,"286 Madison St, Portland, ME 04101",?,155390
141987,Google Phone,-87231,600.0,29-01-2019,4:56 PM,"917 Adams St, San Francisco, CA 94016",null,""""""
196495,Bose SoundSport Headphones,8734500,99.99,26-05#2019,5:38 PM,"769 Hill St, Los Angeles, CA 90001",Los Angelds,288919
178318,Ligktiing Charfiug Cable,1,14.95,24-04-2019,7:23 lM,"209 Forest St, San Francisco, CA 94016",Seattle,""""""
143694,iPhone,-2438269,700.0,03-01-2019,7:20 PM,"265 6th St, New York City, NY 10001",,null
283003,20in#Monitpr,1,109.99,10-11-2019,1:03 PM,"470 Meadow St, Los Angeles, CA 90001",null,
155030,AAA Batteries (4-pack),275,2.99,02-24-2019,7:21 PM,"194 6th St, New York City, NY 10001",-68,02-07-2019
314958,AA Batteries (4-pack),2,3.84,10-12-2019,11:14 PM,"383 Ridge St, San Francisco, CA 94016",?,266076
145707,AA Batteries (4-pack),1,3.84,2019-14-01,9:15 PM,"74 North St, New York City, NY 10001",?,150.0
