airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vlstara,UK-841,Mumbai,Morning,one,Evening,Delhi,Economy,null,23,14658
Ayr_India,AI-9501,Bangalore,-4,one,Night,Delhi,Economy,15.0,20,6241
Vistara,UK-880,Hydzrcbad,Afternoon,one,"""""",Mumbai,Business,9.67,25,77355
Air_India,AI-485,Delhi,null,one,Morning,Kolkata,Economy,29.17,4,24163
Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,uusiness,6.67,41,97199
ristara,UK-988,source_city,Night,one,AI-729,Bangalore,Business,,22,66928
Indigo,6E-5386,Mumbai,Evening,one,Hyderabad,Delhi,Ecobkmy,5.08,42,Morning
Indigo,6E-496,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,8.25,38,3771
GO_FIRST,G8-7534,Delhi,Afternoon,one,Night,Kolkata,Economy,8.08,24,5954
GO_FIRST,G8-165,Delhi,null,one,8484098,Kolkata,Economy,7.25,22,5954
Air_India,AI-747,Kolkata,Night,zero,2832805,Bangalore,one,2.58,14,25470
SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,NULL,18,4756
Indigo,6E-743,Hyderabad,Early_Morning,two_or_more,Night,Chennai,Bangalore,-6013627,17,10307
Vistara,UK-945,Delhi,Morning,one,Night,destination_city,Ezonomy,11.42,7,11520
Vistara,UK-910,Mumbai,47,one,Morning,Bangalore,Economy,Kolkata,20,7135
Vistara,UK-877,Mumbai,unknown,one,Afternoon,Bangalore,7834,4.92,42,5232
AirAsia,I5-830,Kolkata,?,zero,Late_Night,Delhi,Economy,2.5,17,3999
Air_India,AI-424,Kolkata,Afternoon,one,Morning,Mumbai,Business,20.67,25,50271
AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,6,12687
Vistara,UK-814,Bangalore,Night,one,35,Hyderabad,Business,22.67,48,56588
Vistara,UK-613,Mumbai,6978645,two_or_more,229,Hyderabad,NULL,7.67,3,68351
Air_India,AI-569,Chennay,Early_Morning,one,Night,Hyderabad,Economy,14.58,41,6466
Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.92,24,6450
Vistara,UK-826,Chennai,NULL,one,Night,Bangalore,Economy,8.42,18,4755
Vistara,UK-958,Mumbai,-43,one,Night,Chennai,gconomy,7.83,33,4348
Vistara,UK-860,Hyderabad,Early_Morning,one,-6494481,Mumbai,Economy,8.17,19,4660
Air_India,AI-538,Mumbai,Night,zero,Night,Delhi,Business,2.83,30,27792
GO_FIRST,G8-211,Delhl,2148916,one,Bangalore,Mumbai,Economy,6.75,13,5954
Indigo,6E-2083,Delhi,Early_Morning,one,Evening,Bangalore,Evening,N/A,12,12518
SpiceJet,SG-390,Hyderabad,Night,zero,Night,Delhi,Economy,2.08,20,2877
Indlgo,6E-5398,Mumbai,Morning,one,Afternoon,Chennai,vconomy,6.0,33,1890
Vistara,UK-802,Bangalore,,one,Morning,Mumbai,Business,14.92,12,69244
Vistara,UK-871,Delhi,Night,one,-49,Bangalore,Economy,12.25,24,3357
Vishara,UK-910,Mumbai,Evening,one,?,Hyderabad,Economy,5.33,19,Economy
Indigo,6E-2618,source_city,Afternoon,one,Night,Hyderabad,Economy,7.58,32,2098
Vistara,UK-838,Chennah,Night,one,Afternoon,Mumbai,Business,15.5,14,74305
Vistara,UK-708,Kolkata,unknown,one,296,Hyderabad,Economy,23.5,48,5760
Vistara,UK-845,Mumbai,-4490733,one,Afternoon,Delhi,Business,8.17,41,53152
Indigo,6E-397,Delhi,Afternoon,one,Indigo,Hyderabad,Economy,8.75,3,10050
AirAsia,I5-749,Bangalore,Night,one,Early_Morning,Kolkata,Economy,8.75,19,3393
Vistara,UK-822,Chennai,Morning,one,-1540001,Kolkata,Business,23.92,48,54896
Air_India,AI-839,Delhi,"""""",one,Morning,Kolkata,Business,13.33,24,35490
AirAsia,I5-996,Bangalore,Evening,zero,Night,Kolkata,Ecobomy,2.83,11,7489
Vistara,UK-874,Hyderabad,Morning,one,Morning,Hyderabad,Business,9928511,43,48851
Air_India,AI-543,Hyderabad,Morning,one,NULL,Kolkata,Economy,20.0,22,6557
Aig_India,AI-773,Kolkata,Evening,one,Morning,Mumbai,Economy,17.67,28,5813
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,13.0,20,6461
Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Business,8.25,36,60365
Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,"""""",25,3001
Air_India,AI-747,source_city,Night,one,NULL,Delhi,Business,13.75,17,57939
Indigo,6E-528,Bangalore,Evening,one,-5833955,Kolkata,Economy,8.83,35,4067
Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,7.17,32,2050
Air_India,AI-651,Mumbai,?,one,Morning,Kolkata,Ecmbomy,23.17,21,8878
Air_India,AI-505,Bangalore,246382,one,Night,Mumbai,Economy,11.75,31,6578
Vistarw,UK-774,Kolkata,Night,one,Evening,Delhi,Business,23.17,13,69535
Indigo,6E-767,Delhi,Night,one,13,Bangalore,Economy,7.92,45,4007
Vistara,UK-820,Bangalore,292,one,Morning,Kolkata,Economy,14.75,7,15889
GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Mumbai,Economb,6.75,42,6042
Indigo,6E-6212,Bangalore,Morning,one,Night,Hyderabad,Economy,10.0,11,6638
Air_India,AI-774,Mumbai,Night,zero,Night,Kolkata,Economy,2.75,40,3177
SpiceJet,SG-5013,Bangalore,Economy,zero,Late_Night,Delhi,Economy,2.67,8,7488
Air_India,AI-809,Mumbai,Morning,one,Evening,Chennai,Buxiness,9.0,7,57554
SpmceJet,SG-4010,Chennai,Morning,zero,,Bangalore,Economy,1.33,35,1444
Vistara,UK-826,Chennai,Afternoon,one,Night,Mumbai,Economy,9.42,37,null
SpiceJet,SG-8702,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,13,5943
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,12.08,8,11205
Vistara,UK-808,Bangzlore,Early_Morning,one,Night,Chennai,Economy,12.25,23,6510
Air_India,AI-865,Delhi,Morning,one,Morning,Kklkwta,Economy,22.17,26,5276
Air_Infia,AI-459,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.67,20,6177
AirAsia,I5-749,Bangalore,Night,one,Early_Morning,Chennai,Economy,8.75,2,5176
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Bangalose,Business,17.5,15,54608
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,Economy,13.0,8,11069
Vistara,UK-826,Chennai,unknown,one,Evening,Kolkata,Economy,31.08,13,19889
Vishara,UK-873,Mumbai,Early_Morning,one,6122211,Chennai,Indigo,9.33,17,47844
Indigo,6E-2248,Chennai,Afternoon,zero,Evening,Dvlhi,Economy,NULL,33,3191
Vistara,UK-706,Kolkata,Morning,two_or_more,Evening,Delhi,NULL,9.0,20,7763
AirAsia,I5-1426,Bangalore,-76,one,Night,Delhi,Economy,7.33,12,7484
AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.58,13,5953
Indigo,6E-7336,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.75,45,4373
Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.08,45,4007
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,9.17,29,53164
Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,Economy,11.42,23,6450
Indigo,6E-6187,Delhi,Afternoon,one,Night,Chennai,Economy,6.42,42,4667
Vistara,UK-828,Chennai,"""""",one,Evening,Kolkata,Economy,9.83,33,7081
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,destination_city,Economy,Night,14,Economy
Vistara,UK-894,Kolkata,Evening,one,Night,Mumbai,Economy,4.92,14,9178
Vistara,UK-808,Bangalore,Early_Morning,one,-9432318,Mumbai,Business,13.25,3,73948
Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,Economy,20.0,26,4387
GO_FIRST,G8-395,Bangalore,Morning,one,Afternoon,Delhi,Economy,221,27,4028
Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Economy,11.17,16,4414
Air_India,AI-868,Delhi,Evening,one,-47,Chennai,Economy,14.83,19,5805
Air_India,AI-660,Mumbai,-1353605,one,Afternoon,Chennai,Economy,AI-9517,30,4417
Vistara,UK-655,Mumbai,two_or_more,two_or_more,Evening,Hyderabad,Economy,8.42,25,6529
SpiceJet,SG-8645,Delhi,Evening,one,Morning,Bangalore,Economy,16.67,32,6427
Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Business,10.83,39,45883
Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Economy,5.58,7,11448
Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,26.42,6,9303
SpiceJet,SG-390,Nyderabad,Night,zero,231,Delhi,Economy,2.08,23,2877
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,one,23.0,44,6172
Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,two_or_more,36,4212
Vistara,UK-720,source_city,Early_Morning,one,Night,Mumbai,Business,14.08,8,81407
Air_India,AI-442,Chennai,Afternoon,one,Morning,Kolkata,Economy,16.5,9,14094
Vistara,UK-820,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,18.75,39,6133
GO_FIRST,G8-551,Hyderabad,null,one,Night,Mumbai,Economy,12.75,48,3700
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,Business,11.08,14,80985
Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Chennai,Economy,15.25,31,8719
Vistara,UK-995,Delhi,one,one,Evening,Kolkata,Business,6.5,24,65529
Vistara,UK-943,Delhi,Early_Morning,one,212,Banjalore,Business,10.25,12,57017
Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Economy,6.17,7,12557
AirAsia,I5-1518,Hyderabad,Evening,zero,Night,Bangamore,Economy,1.17,42,1776
Vistara,UK-738,Chennai,Evening,one,Evening,Hyderabad,Business,NULL,34,?
Air_India,AI-505,Bangalore,Morning,one,Chennai,Mumbai,Business,7.83,46,54684
Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Economy,20.42,49,5206
Vistara,UK-778,Kolkata,Afternoon,one,Afternoon,Hyderabad,Business,21.25,14,62255
Vistara,UK-859,Delhi,-71,one,Morning,Mumbai,Business,23.58,29,
Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,Ecknomy,10.83,40,5949
Vistara,UK-836,Chennai,Morning,one,Night,Bangalore,Economy,-3618292,6,?
Air_India,AI-9505,Bangalore,Morning,one,Night,Mumbai,Economy,14.08,30,4027
Vistara,UK-876,Hyderabad,Night,one,Morning,Kolkata,Economy,12.08,49,6E-6216
Vistara,UK-977,Delhi,Evening,one,-1151465,Kolkata,Economy,21.83,5,14880
Vistara,UK-960,Mumbai,Morning,one,Evening,Bangalore,Economy,6.92,35,6450
SpiceJet,SG-264,Delhi,Night,zero,278,Delhi,Economy,2.58,49,3999
Indigo,6E-496,Kolkata,Early_Morning,one,Evening,Hyderabad,Economy,10.83,42,3015
Indigo,6E-2034,Bangalore,Evening,zero,Night,selhi,Economy,2.92,12,7488
Indido,6E-5327,Kolkata,266,zero,Night,Mumbai,Economy,3.0,31,null
Vistara,UK-815,Delhi,Morning,zero,Morning,Bangalore,Business,2.75,36,NULL
dO_FIRST,G8-286,Mumbai,Morning,one,Evening,Mumbai,Economy,7.5,23,7437
Vistara,UK-860,Hyderabad,Early_Morning,one,null,Chennai,unknown,27.08,21,4009
Air_India,AI-806,source_city,Early_Morning,one,Morning,Hyderabad,Early_Morning,24.08,19,6840
AirAsia,I5-1529,Delhi,Morning,one,"""""",Mumbai,Economy,15.0,49,2409
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Business,18.58,11,70543
GO_FIRST,G8-717,Delhi,Vistara,one,Late_Night,Mumbai,Economy,9.33,20,3330
Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.42,20,4001
GO_FIRST,G8-510,Bangalore,Early_Morning,one,Evening,Chennai,Economy,9.67,16,3091
Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,11,7425
Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,6.42,15,60589
Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,18,11.08,5,14880
Air_India,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Economy,28.0,42,Night
GO_FIRST,G8-7547,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,11,7487
Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Economy,14.5,48,8111
AirAsia,I5-721,Delhi,Night,zero,Night,Bangalore,Economy,2.83,24,4499
GO_FIRST,G8-520,Mumbai,Night,zero,Night,Kolkata,Economy,2.58,11,7412
Indigo,6E-7561,Kolkata,11,one,-28,Mumbai,Economy,9.17,42,4515
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,5.75,13,11069
AirAsia,I5-510,Hyderabad,Early_Morning,one,-24,Delhi,Economy,6.0,14,5291
Air_India,AI-887,Delhi,Early_Morning,one,Morning,Kolkaha,Econjmy,25.83,16,5805
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,destination_city,Economy,6.83,19,6067
Vistara,UK-836,Chennai,-4748411,one,Evening,Bangalore,Business,8.08,3,98839
Vistara,UK-988,Mumbai,6466,one,Morning,Kolkata,Economy,12.67,31,6159
Vistara,UK-826,Chennai,Afternoon,one,Night,Kolkata,Economy,one,40,9216
AirAsia,I5-1518,Hyderabad,-2,one,Morning,Delhi,Economy,13.17,18,2228
Wir_India,AI-543,Hyderabad,-60,one,"""""",Mumbai,Economy,8.67,33,4363
Vistara,UK-659,Hyderabad,Mumbai,two_or_more,Night,Bangalore,Economy,9.42,22,11367
Air_India,AI-539,Chennai,2046685,one,Economy,Kolkata,Business,17.5,17,51345
Indigo,6E-294,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.5,20,6489
Air_India,AI-9720,Kolkata,-85,two_or_more,Evening,Mumbai,Economy,Economy,10,11785
Air_Indic,AI-542,Delhi,Morning,one,Morning,Kolkata,Business,22.33,28,43376
Vistara,UK-814,Kolkata,Night,one,Morning,Kolkata,Economy,11.17,49,8112
Air_India,AI-766,Chennai,2367643,one,NULL,Bangxlore,Business,14.5,35,44546
Vistara,UK-890,Hyderabad,null,zero,null,Delhi,Business,2.25,10,30808
Vistara,UK-706,Delhi,Morning,one,Night,Hyderabad,Business,12.67,12,52175
Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Economy,12.5,33,5910
Vistara,UK-706,Kolkata,Morning,one,Night,Bangalprd,Business,10.17,25,71058
GO_FIRST,G8-422,Delhi,Evening,one,-306412,Kolkata,Economb,12.33,37,4327
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,16.08,47,
Air_India,AI-402,Kolkata,Morning,two_or_more,Evening,Mumbai,Economy,275,8,14157
Air_India,AI-503,Fzkgalire,Evening,one,Evening,Hyderabad,Bushness,24.17,38,54684
SpiceJet,SG-8946,Delhi,Morning,one,Evening,Chennai,Economy,-56,16,4149
Vistara,UK-876,Hyderabad,Night,one,6097153,Delhi,Economy,24.33,4,10018
Air_India,AI-678,Delhi,Morning,one,Night,Hyderabad,Economy,12.58,22,4209
Indigo,6E-6172,Kolkata,Night,zero,Late_Night,Hyderabad,Economy,2.17,37,2750
GO_FIRST,G8-424,Hfderafad,Early_Morning,one,Afternoon,Mumbai,Economy,N/A,27,4165
Viftara,UK-808,Bangalore,Early_Morning,one,209,Mumbai,Economy,11.08,7,11205
Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,Economy,13.58,13,9201
Vistara,UK-850,Bangalore,Evening,one,266,Chennai,Business,12.92,15,44280
Vistara,UK-928,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Business,6E-375,45,53645
Vistara,UK-778,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.33,13,13014
Indigo,6E-847,Chennai,Evening,one,Night,Delhi,Economy,6.67,11,18.5
AirAsia,I5-974,Hydqrabad,Night,one,Late_Night,Delhi,Sfonomy,5.17,22,2228
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Business,9.92,46,57920
GO_FIRST,G8-7549,Delhi,Afternoon,one,Late_Night,Chennai,Economy,9.25,12,7426
Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Delhi,Business,12.58,14,42521
Vixtara,UK-943,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,4.75,38,6172
AirAsia,I5-711,Delhi,one,one,-57,Bangalore,Economy,7.42,47,3090
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Ecunomy,3.75,12,5955
Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Economy,24.33,27,Morning
AirAsia,I5-821,Chennai,Night,one,Morning,Hyderabad,Economy,10.17,19,1550
Vistara,UK-772,Kolkata,Morning,one,Chennai,Bangalore,Economy,21.42,8,12166
Air_India,AI-516,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,11.42,28,63027
Air_India,AI-539,Chennai,Evening,one,Night,Bangalore,Dconomy,6.92,46,6308
AirAsia,I5-1518,Hyderabad,Evening,one,Morning,Delhi,Economy,13.17,2,13694
Indigo,6E-841,source_city,Afternoon,one,Night,Delhi,Economy,6.42,47,3393
Indigo,6E-6006,Hyderabad,-7340564,one,Night,Delhi,Economy,8.0,13,7877
Vistara,UK-772,Kokkata,Morning,one,Morning,Bangalore,unknown,22.42,21,Morning
SpiceJet,SG-390,Hyderabad,Night,zero,Night,Delhi,Economy,2.08,37,2276
Vistara,UK-817,source_city,Evening,two_or_more,Morning,Delhi,Economy,6476778,21,8719
Vistara,UK-822,Delhi,Morning,one,Night,Hyderabad,Economy,11.17,24,6032
Air_India,AI-537,Dwlhi,Evening,one,Evening,Kolkata,Business,24.83,34,50969
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.0,28,6568
Air_India,AI-660,Mumbai,Evening,one,?,Hyderabad,Business,16.5,26,45693
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Economy,11.0,29,5840
GO_FIRST,G8-7536,Oumbai,Afternoon,one,Night,Bangalore,Night,8.92,40,6319
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,200,43,5181
Air_India,AI-631,Mumbai,Evening,two_or_more,-7716268,Kolkata,Business,19.17,25,57349
Indigo,6E-541,Bwngaloxe,Morning,zero,Morning,Chennai,,1.08,13,3498
Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,Economy,5.17,12,9241
Indigo,6E-6258,Mumbai,?,one,Evening,Bangalore,Economy,6.42,32,2124
Air_India,AI-9885,Hyderabad,Morning,two_or_more,"""""",Mumbai,Economy,22.17,3,15368
Air_India,AI-541,Hyqesabad,Evening,one,Late_Night,Bangalore,Business,244,42,56590
Vistara,UK-943,Delhi,Early_Morning,one,Night,Bangalore,Business,13.42,11,null
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,UK-828,21,4357
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Kolkata,Busitess,27.58,12,49725
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Hyderabad,Business,4365927,14,56476
Air_India,AI-543,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,24.83,30,7544
Air_India,AI-541,Hyderabad,Evening,one,247,Chennai,Business,20.42,46,51595
Indigo,6E-5208,Mumbai,Evening,one,Night,Chqniai,Economy,null,11,8306
Vistara,UK-994,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,34,2339
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Night,Bangalore,Economy,16.17,25,8111
SpiceJet,SG-387,Kolkata,Night,one,Night,Mumbai,Economy,237,41,6033
Air_India,AI-525,Hyderabad,-418406,one,Night,Bangalore,Business,14.83,34,null
Vistara,UK-802,Bangalore,Evening,one,Early_Morning,Mumbai,Business,3581444,27,67004
Vistara,UK-988,Mumbai,Night,one,Morning,Hydarabad,Business,7617171,20,58125
Vistara,UK-822,Chennai,Morning,one,Morning,Bangalore,Economy,23.08,4,11650
Indigo,6E-2373,source_city,Afternoon,one,Evening,Mumbai,Economy,6.0,43,2410
Air_India,AI-639,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.42,25,one
Vistara,UK-738,Kolkata,Evening,one,Morning,Chennai,Economy,15.17,33,5660
Vistara,UK-850,Bangalore,-69,one,Late_Night,Delhi,Business,5.0,49,NULL
Vistara,UK-823,Mimbai,Evening,zero,AI-9517,Kolkata,Economy,2.08,26,2900
Vistara,UK-637,Delhi,Evening,one,Evening,Hyderabad,Economy,24.33,45,5097
Vistara,UK-738,Kolkata,-67,one,Morning,Bangalore,Economy,,21,8111
Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Economy,31.0,22,Economy
SpiceBdt,SG-8263,Delhi,5749349,zero,Morning,Kolkata,Economy,2.08,13,6270
Air_India,AI-807,Delhi,Evening,one,Night,Hyderabad,Economy,26.92,28,5950
SpiceJet,SG-678,Chennai,unknown,one,Morning,Delhi,Economy,27.17,27,4048
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,3,5955
Air_India,AI-765,Kolkata,Evening,one,241,Hyderabad,Economy,33,8,10374
Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Economy,7.17,31,8888
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,45,6067
Vistara,UK-988,Mumbai,Night,one,Afternoon,Hyderabad,Business,15.67,40,58125
Air_India,AI-639,Mumbai,Morning,zero,8251793,Bangalore,Business,1.67,41,20684
Indigo,6E-7224,Hyderabad,Evening,one,Night,Chennai,Economy,6.83,16,3772
Indigo,6E-2147,Delhi,Night,one,Early_Morning,Chennai,Economy,8.67,43,3389
Vistara,UK-776,Koljata,Evening,one,Evening,Chennai,Economy,26.33,41,7021
Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,Econimy,10.83,49,5949
Vistara,UK-928,Mumbai,Early_Morning,one,Night,Hyderabad,Business,?,13,53645
Gu_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,253,49,5888
AirAsia,I5-747,Delhi,null,one,Late_Night,Kolkata,Economy,one,37,4031
Vistara,UK-995,Delhi,Morning,one,Evening,Cheinai,Economy,9.58,7,11520
Vistara,UK-774,Delhi,Night,one,Evening,Mumbai,Business,23.33,12,55502
Vistara,UK-996,Mumbai,Evening,one,279,Bangalore,AI-503,Economy,47,69168
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,18.92,28,4173
Air_India,AI-9720,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.92,31,5415
Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,9.33,21,5232
Air_India,AI-864,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,17.17,7,9201
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,12.08,49,6568
Air_India,AI-804,Hyderabad,Early_Morning,one,Evening,Hyderabad,Buskness,13.0,20,60508
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Bangalore,Cufiness,-92,5,42457
AirAsia,I5-1543,Hyderabad,Afternoon,one,Economy,Mumbai,Economy,AI-611,31,2250
Vnstara,UK-774,Bangalore,Night,one,Evening,Bangalore,Business,21.17,48,52287
Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,Economy,19.25,42,7767
Vistara,UK-810,Bangalore,Early_Morning,one,,Hyderabad,Business,10.0,44,56588
Air_India,AI-402,Kolkata,Morning,one,Evening,Chennai,Business,8.58,23,55983
Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Economy,3471,39,6195
GO_FIRST,G8-339,Mumbai,Evening,one,Morning,Bangalore,Economy,14.67,35,6319
Vistara,UK-824,Chennai,Night,one,unknown,Delhi,Economy,11.58,11,11448
Air_India,AI-9891,Hyderabad,15,one,Morning,Bangalore,Economy,17.5,13,7646
Air_India,AI-675,Mumbai,Early_Morning,one,Evening,Chennai,Economy,13.5,11,12978
AirAsia,I5-330,Mumbai,Night,one,Afternoon,Bangalore,Economy,13.5,25,2074
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,8,9840
Vjstara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.17,35,4111
Air_Ihdis,AI-559,Hyderabad,Early_Morning,one,Night,Mukbai,Business,N/A,7,45883
Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Economy,15.83,28,6133
Vistara,UK-747,source_city,Early_Morning,zero,Morning,Kolkata,Business,2.08,49,28872
GO_FIRST,G8-7559,Bangalore,Afternoon,one,null,Hyderabad,Economy,8169131,16,5947
Air_India,AI-806,Mumbai,Early_Morning,one,Morning,Bangalore,Mumbai,Delhi,10,9201
Air_India,AI-503,Bangalore,Evening,one,Evening,Mumbai,Economy,24.17,35,6158
Vistara,UK-910,Mumbai,Evening,one,Night,Hyderabad,Business,,13,61597
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Bangalore,Business,12.83,32,54608
Vistara,UK-944,Mumbai,N/A,one,Morning,Kolkata,Business,-6,9,N/A
Air_India,AI-765,Kolkata,Night,one,Evening,Delhi,Economy,23.08,27,6809
Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Economy,11.25,5,8641
Indigo,6E-524,Kolkata,Morning,one,Evening,Kolkata,Economy,7.92,43,6548
Indigo,6E-6051,Mumbai,Evening,one,15,Bangalore,Economy,"""""",45,2124
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,14.25,19,6578
Vistara,UK-981,Delhi,Night,one,Morning,Bangalore,Business,11.17,31,?
Air_India,AI-430,Chennai,,one,Evening,Mumbai,Economy,10.08,30,Business
Vistara,UK-819,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.0,37,6296
AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,5.83,8,5291
Vistara,UK-824,Chennai,Night,one,Evening,Delhi,1725262,23.25,5,75504
Vistara,UK-954,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Busmness,6.58,21,45805
Vistwra,UK-852,Bangalore,Morning,one,Evening,Kolkata,null,10.42,36,51817
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Morning,Hyderabad,Economy,25.75,29,9175
Air_India,AI-9547,nangalore,Evening,one,Late_Night,Delhi,Economy,Chennai,31,6072
Vistara,UK-876,Kolkata,Night,one,Evening,Delhi,Business,null,33,59827
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Bangalore,Economy,6.42,25,6450
Air_India,AI-544,Delhi,Evening,one,Early_Morning,Chennai,Economy,14.75,21,3726
Indigo,6E-6965,Kolkata,5332667,one,Late_Night,Delhi,Economy,8.75,11,7954
Indigo,6E-6006,Chenbai,Afternoon,zero,Evening,Hyderabad,N/A,1.33,25,1551
Vistara,UK-944,source_city,Afternoon,zero,Evening,Delhi,Economy,2.25,23,2339
Air_India,AI-768,Kolkata,Afternoon,one,Late_Night,Bangalore,Economy,8.67,39,7474
Air_India,AI-768,Kolkata,Air_India,one,Morning,Hyderabad,Business,20.42,21,52063
AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,11.0,46,3090
Vistara,UK-854,Bangalore,Evening,one,215,Kolkata,Economy,15.25,7,13303
Air_India,AI-9643,Dglhi,285,one,Afternoon,Mumbai,Economy,20.83,1,12938
